customer_id,state,total_revenue,frequency,recency_days
f48d464a0baaea338cb25f816991ab1f,ES,6922.21,1,2682
1afc82cd60e303ef09b4ef9837c9505c,SP,4513.32,1,2673
19b32919fa1198aefc0773ee2e46e693,PE,3792.59,1,2808
3c7c62e8d38fb18a33a45db8021f2d69,PB,3406.47,1,2701
f7622098214b4634b7fe7eee269b5426,MT,3242.84,1,2736
040d94f8ba8ca26014bd6f7e8a6e0c0d,SC,3184.34,1,2659
25dbbf0c477fd4ae0880aaffbb12e8b3,SC,3184.34,1,2669
26dcb450c4b5b390e79e6d5d0f2c6535,SC,3184.34,1,2683
6152fbfc8a92ee25fd821740bd33b089,BA,3122.72,1,2726
c03dfaf5db49d8583edbb5627f92058d,SP,3076.13,1,2661
a5c69c3bf293d341b6a56a4b7307c529,SC,2960.05,1,2811
ed583a2a1eaf0dedc33af816153e8b8c,PB,2844.96,1,2705
f2c743697f9b2ff2902df23a16582d80,SC,2713.36,1,2663
f08306b95370e8d5f0d97b71229284b6,PR,2713.36,1,2677
53e644c7c57416bdaf0409e656ee8b0a,SP,2607.09,1,2736
9c5d7103954595e173781530b10d02e4,MG,2590.61,1,2814
68f692d1f39843a16d9319a7306b6b10,SP,2457.44,1,2774
2b7ae7a532ff538ce88f6bfdd2cb564c,PR,2419.2,1,2670
d791834a0555c0062e98d735083f4373,MG,2404.72,1,2695
9125dbd39c45287dfab9207f3cb15075,PR,2389.78,1,2781
24348bd43207b8fa492c929ab6cb1fb9,RS,2360.42,1,2781
6f18119032437dd6fa1c7df272d2d9e6,PR,2333.97,1,2728
d1447849bd806efd6282988355588728,SP,2325.22,1,2718
9cf0a858f5f153406bc333860eb23e22,SP,2323.25,1,2660
6b66c3c14df21f07ea7f57fc8af6517f,SP,2322.32,1,2662
06e107f212576eccb2e2adc7781c9705,SP,2267.18,1,2695
10066d6eb46dff8e73177532e722e60a,PA,2252.66,1,2681
8cb5d5e180e4dbdffdc4af261b618790,SP,2241.64,1,2792
92a24fa199710ba33bab157e838a86e7,CE,2223.12,1,2726
244c28a20f4b7a3ea164364d7a3432af,GO,2220.32,1,2767
fcc823f0ae4f596e54cd461c145dfd5d,BA,2183.6,1,2735
6d7c040dec6d2f6da6a63929bdec436d,RJ,2158.57,1,2713
462bfc136787eae6609ca5890feb3e02,RJ,2153.35,1,2794
68d91c479bafcd184deee1cce5582243,RJ,2151.29,1,2725
3b34eb193a790f18c1952eca8a964987,MT,2124.78,1,2765
e07f0f4cab25170d8b2d28cf80a38370,MG,2115.05,1,2756
f1ae10afb8ffce973dc435056dd3634c,MG,2110.57,1,2787
f800529518f024fb68b8a716cddbbfe4,TO,2094.44,1,2792
77d697d535b401291fd2a9efe2c9544b,SP,2055.84,1,2752
04889e0130acf2e7b2de087d02994ce3,PR,2048.12,1,2789
cd1822306d5e43d356c576efdc0eadf1,MG,2045.47,1,2725
591056a6022efa0e68acb35c04aa2c2e,SP,2032.0,1,2665
7b7f18d5f94e3c25bd66ec35e87383f0,RJ,2024.31,1,2795
1d38e09bf3ba5793913255c5a736c6e6,SP,2022.02,1,2754
dfabe2a9f4e2fc9e248eda9e0d80a369,SP,1992.42,1,2725
fb7c663bd0931abefc7a84181a9e7f24,RS,1989.96,1,2791
6a37a9c7d62108c3bbd5397b3b0ccd57,SP,1963.14,1,2791
068830daf2867cadbfc655e6a413388e,SP,1951.95,1,2798
727ab4449f530b9af13f40fa8e528bff,PR,1950.2,1,2685
4d175c61c1054192238fbd35a5e4dcfe,SC,1936.99,1,2726
38fc30b75b381342c67d25e2f11ccec0,CE,1925.77,1,2734
78f9a490b37c9cd175cd731e24e9b598,ES,1924.03,1,2709
7cec2ad3ecf1b10ce543161225a13a97,DF,1916.08,1,2670
638be9d39246650868db07d10456527c,SP,1915.13,1,2757
0b873e99a8f0f2b3432d1678dc3fd2a0,RS,1902.55,1,2795
0ef4273145d74465c180b6a9fbb9799b,SC,1898.6100000000001,1,2659
2353f5b23c907409f668b09d1d2fb9e9,CE,1891.63,1,2754
86be5e5905f155c3f5df8928ee78cf54,SP,1891.07,1,2749
d057951b2e010930970d111b015bc37d,GO,1861.26,1,2684
f3f7e581618408da1e8d5ebe236082b3,RS,1841.75,1,2678
1e12754604af85397680cb28482f73a6,SP,1828.41,1,2744
674a31639c206a92e7077f033dcd56b7,ES,1814.29,1,2818
c1474a24d28e0702ff76d03b5fd3bbe6,SP,1783.44,1,2806
10342b679b1e6bca244ffe405d8b3034,RJ,1759.26,1,2694
17a124500c28c0202b563d221b84062b,PR,1730.87,1,2814
9f494ea8a1d67d1e6e22813311751679,SE,1729.98,1,2795
b0f06b1979dedd3f28f8f0d5e4ad08fb,SP,1702.35,1,2669
9a0554df88040ba929121aa2f66bff47,BA,1675.71,1,2771
f6a8aa90561b6aadf46587268654ff4f,RS,1672.08,1,2782
4f24e59afa7758f83c982b1186a14ccc,SP,1672.06,1,2810
c98bc4064c2da2e8f87a2476bc07a5b0,MG,1655.6,1,2672
606f7c772e826808d23dd8c1cb343fb3,SP,1645.82,1,2808
2131f859f33715756b10efb97d873a85,DF,1644.76,1,2697
89c46cb52627885f021d66d9af2b46fb,SP,1628.07,1,2750
a2ea4194defe74e061e09d5edae0f67f,MG,1589.57,1,2722
774a93f58af283167817a7a186680553,PA,1570.21,1,2730
73a6fd83d86ec00cea2c16a45be6a8a5,PR,1550.68,1,2796
e0e7ee625cb2646f1049f7602dde6d37,SP,1528.03,1,2733
3f0b493fe107e4453cc7c9e7a8f57f29,SP,1528.03,1,2734
3d4bc7f585bc0534e4a0c00c086721b2,RJ,1525.78,1,2812
7a40171d9866d44cdeb70537d2727fc6,MG,1522.99,1,2816
ca90771e164c2fb0236f757caa80e13a,RJ,1521.75,1,2657
c330f7967c92a086239c675991cb6aa6,AL,1518.55,1,2780
2bb90453c5b070eeacd965903f376375,BA,1501.45,1,2758
98ef9188ce9357bd77f60150a935c7fb,SP,1488.59,1,2678
e52b71f689001defd2ddf659c41e7324,SP,1478.48,1,2668
4433a42a21cf55f9f413f4063c244dd4,SP,1474.76,1,2671
f6417110d62f24e1b4cf5a09b62ae4be,RJ,1439.27,1,2771
60c3b5e9a49680687f57dec245ff4878,RS,1437.64,1,2735
e4bee874d6368c127e7ca2a6fd7545ff,SP,1435.97,1,2719
250dfa98c84cdde19347af0428388a8c,SP,1429.59,1,2814
978fa5a467a746e14b62c2cbab1a261a,SP,1427.58,1,2774
a46a646a753f6ff3ddca8e7532a6889b,SP,1423.21,1,2728
4a438a83f19e019e648366017858bad5,SP,1416.95,1,2699
e1e09210e58d30df8e147c5a53eeaaf0,SP,1415.66,1,2778
b4d23b30963fc02dd0e8f2ce917b2ecc,RJ,1414.7,1,2688
09e3aaa17d44116c17b6627e5e9630d7,MG,1391.35,1,2692
ac56247052dbfac8b7453c1a558aa83f,PR,1391.28,1,2777
010be179fab38706ae5cf77170b038e3,RJ,1391.13,1,2822
92dd835c0a01f474014b0a888b5bef93,SP,1388.98,1,2688
4eed76c1aafeceac4250e202ca9b1a5a,PI,1388.68,1,2782
9913942a9bd26b840c4d19db0cbf6b89,MT,1388.3,1,2792
cc105d22219939a0d681e14ce6e38791,RJ,1367.75,1,2673
18216abe719d24c5faf04c82abdf5e31,RN,1359.47,1,2721
693d7169ea4da2b4cb918c2c9b7e290d,ES,1353.28,1,2664
dd3f1762eb601f41c5e289fa08dbc6bf,RJ,1351.44,1,2689
15c9f479d7e7aba1663ab215517f9310,MS,1342.03,1,2670
9b678f5f6f471e1282c0524ebbefa782,PA,1341.26,1,2663
fb3c17a0741fbb9e328d54374a56f2cc,SP,1327.72,1,2733
368f207cdc8f5c93a2b2a5d4cce96ba8,RJ,1316.14,1,2796
373facce3e17d33fec7df11c961c6ff1,SP,1310.95,1,2746
dcdc259ec5bacca962c1ea9ba705b4b1,PA,1301.01,1,2739
c4184e264c25f060e2022b22c098ab18,SP,1291.39,1,2664
fb30a7e74e10e5c8f5e3bb22cc03430d,SP,1281.12,1,2701
3ffc83bdd8f4ecb0752fe9c3204b5c1e,SP,1270.7,1,2729
faf4094628be1cb2e660fc9bedc2d72c,SP,1269.5,1,2730
e89521c12ed7a8a782acfd80881f3b3e,CE,1260.65,1,2667
19faaa8953bbd5166298b6f2a3f84298,AM,1259.04,1,2764
5265029daa29cc08d86b9f96cd99d03f,SC,1255.43,1,2780
841b2848b570367c3e7f73ff6ce67bb3,RJ,1247.96,1,2708
8582c9ab7a8379bdbb1836bda59b5f4a,GO,1244.12,1,2773
0977e0b93fd518fc88b277900af29e65,SP,1237.28,1,2681
25c1ced83d16f627bd5862b7f9bc6caf,SP,1221.39,1,2813
d3fa2b41958a719ae19f1b4daeed98cb,SP,1214.65,1,2702
3c7c40c039e3547fdb7a3797272ab922,PI,1205.79,1,2757
195bfa760d994681f4db21fc8ed21af5,SP,1201.55,1,2767
05d18f7033aeb69e03888511124a473e,SP,1198.89,1,2758
95507e03074813ed6495792938c27b0c,PR,1175.58,1,2782
8372eb499d7f5baf1f41b42cd6597074,SP,1173.56,1,2825
86940f0108edf822ebc008ea857d193b,SP,1162.88,1,2698
683fb9798e710428ce7304acbd9bbcaf,RS,1160.77,1,2808
4b3cff69c9076b5c9f0b5e16b5328360,MG,1157.66,1,2806
ef48ea66fb39a13e1310b36b676e29e7,SP,1152.62,1,2758
87a873789449499186421086a43f7bbf,SP,1149.83,1,2789
afef4367f50fc1faacdf6c82bd46c6e8,SP,1149.83,1,2789
d80503003ba91d9d6803f8287544782e,RJ,1147.97,1,2676
b86bfce0c7648e0d53fb1fef4929421c,RS,1147.55,1,2718
e620a9a4cdf12ab1e817c17496e9c5d7,MG,1139.17,1,2670
b7021bcc80efc910e6a0748389a5eeb9,BA,1138.39,1,2790
23f1d9792d6032bbdb97d6ae3988d21f,MT,1138.28,1,2760
e04d99995856fdb1172314dbce6e0fc8,MS,1137.56,1,2726
5358667640552c9500b4735e5f3a04a2,BA,1134.44,1,2674
7186038cf7f3f1ef5ca7a48750c00256,RS,1133.62,1,2757
94ae6e074c702c4c67321c0edbca3ca6,MT,1130.03,1,2779
1a963bd5c5e5549042046bdf3e098358,BA,1129.85,1,2759
3ce6bb309d1def44d728e2f1b9cd4c6e,MG,1129.41,1,2792
659518c00554d21bca93139f0c8fc565,SP,1126.64,1,2789
44f725846b0b0102b803444ea5bc6a9c,PR,1125.57,1,2766
425b47dea2a00770e103fca1c9b755bd,SP,1124.87,1,2749
0ad97367914ab84e094499c86ff0057f,ES,1124.79,1,2689
20604bcc9703b6f0c4101a04e249ebd5,SP,1121.42,1,2673
7deaed5d5dd5d3fa73d31d370ea7b0e8,SP,1107.96,1,2765
996e73b2a3dac4d73d1a45c1623f98b4,RJ,1096.98,1,2829
d2d62b6dfae4b69aff1be960edc53768,SP,1096.41,1,2800
3a4f1f119930e2189a86a6d228f02736,PR,1092.74,1,2783
8653c76ecb6f3c713fc5fa756a7292ae,RJ,1089.96,1,2809
479867a42c16c68bf10119d36056d485,RJ,1076.76,1,2766
cbc7af079d4caea005e49f188d9a0403,PR,1075.83,1,2829
fe8b3a40ab3d9ea1b2e38aa24a324207,RJ,1075.56,1,2738
6726c2dc9955a5617dd2144d32eb986f,SP,1070.74,1,2753
a713fa2e20a364e681de7583a9271e07,SC,1070.68,1,2780
07276d89be039ef3505f4c6f781bda37,PB,1059.25,1,2673
ce90096f130e38392654bacf265b1f58,PR,1053.84,1,2743
8aed06f4d390a477d19b1c263fb77fab,DF,1046.42,1,2804
121d975fd057bd1856669b183a42aec3,SP,1042.1,1,2717
ef8d59a019f2f85c6ccb715d0da3947c,BA,1040.6399999999999,1,2727
a6aa9543426b2f37964954cfc9ee474f,ES,1040.55,1,2730
55b27dfa87fa879dd6c7c02b905575f9,CE,1040.35,1,2806
099fee4e83ce1bfcd2315002b7a2cf47,MG,1038.9,1,2726
0d15109f485330cb77c3721039e60cdd,SP,1038.9,1,2739
3118aefef04e5e97d0e339cd75d6d775,RN,1025.71,1,2803
845a16cb8ee112013cd21ff53c8cad34,GO,1025.05,1,2677
8e29c6e9c795eda30cf7f47244720132,SP,1024.76,1,2651
a302033b7db39c0d3521b729a3a64522,RS,1024.2,1,2753
11370ea4b3f9179755b40b090ff69cc2,SP,1020.19,1,2813
4b2ef9e978a3fb2cf7ea6ca5f7792dd9,BA,1017.63,1,2808
87084f6cae9abc94b7fe9ada355137af,DF,1014.99,1,2805
3d8d9151bf2d88584bbcef2e37bac787,SC,1014.99,1,2804
d7f4f0aedcd8d6c306d8b54253e63259,SP,1014.75,1,2756
88b39890f0163934fb46680f5c6073ec,CE,1014.61,1,2810
f3721694bcec86501e4a19cf459d3b28,MG,1013.59,1,2745
13b24d45013751e69cb8764ac554a4d6,SP,1013.25,1,2675
792176f239bc0c4e2f26a7703fcd27ed,SC,1012.91,1,2820
161f3380ccb34f88074059e8cc916863,RJ,1010.8,1,2810
c600a87c893e7afd5ad653f2340e4e75,PE,1006.77,1,2782
d4d03fd95aa1755db8fda2fef2bd6f83,SP,1006.34,1,2801
4a16dfed3e9e577413c82835fe057767,RS,1005.84,1,2753
9de78fd4789fc08ad15c6aff15ce3d48,SP,1005.81,1,2808
6889c34115335ccadf584370c38907cd,SP,1002.79,1,2808
34eb10c1e6dec97a944f03fb54575c26,BA,995.6,1,2688
cf715977596afedab14869cb8d11d9e1,RR,994.77,1,2810
7120f37eddaf23118bf763914cf31fa6,PR,984.68,1,2793
0351f415e46d182dbb19fe7c7717d52f,MG,979.45,1,2712
50e215d0a467bdcbe63fe427bcff8698,PE,978.6,1,2682
31be8c287cde2933aefd80ec4b107011,SP,972.48,1,2795
64c67484fd19b32ee4c9d8f944b49a5d,MG,969.01,1,2689
e21631cf89068c1a6701da5937caceef,SP,967.67,1,2656
4c0cc747ec797ce30ecdd9efc0e0ca1b,PR,963.35,1,2751
613578dd20ddb4ec94a6aaeb3ad67dce,RS,961.96,1,2807
356d58cb9c6869d1d646195d7b2033b3,SP,961.49,1,2733
80fca6556f3be9f3dfe121d9466c5acf,RJ,960.49,1,2729
88973adbb8d9a870b3d12137c4fe6c8b,SP,957.42,1,2675
5a47f2e6f5067f6464af63ccab15f589,SP,954.24,1,2756
6ad49c06783cc69b736c128ca0b4ad49,SC,951.61,1,2719
f39fd913fb31275a65b0ef5f23988613,MG,949.62,1,2717
9d4314f6de130876aef05baaa020f0cd,RJ,947.72,1,2729
055b068aeaf56652d6467aa6b8d3fd86,CE,947.35,1,2750
7becbba5a47b3e5b4c9d09bd956f4d4f,SP,938.93,1,2810
710009a78999597c4533adc7dfa8b4ed,SP,938.78,1,2728
8d0cf47c73dcbe1d145091add47ba6c9,MG,927.87,1,2735
202751ac38938e0f517c43d3f0f83458,SC,927.28,1,2718
dd4cd9e1add310e5a0d8aa4f7fa15da4,BA,927.22,1,2721
7847f7fb1b9778b3a4d74621f9ea123a,RJ,925.38,1,2728
0505fd0a593f5eb5078c380b6761e43b,RS,923.26,1,2786
470335e39578ea51733e254558a26e62,MS,923.17,1,2798
26666e8b9d1f89876ea83c70e529812c,CE,922.84,1,2779
6ad73d2df1e18571f3ec002dc69e21b7,PI,921.27,1,2680
58c6845f76a94d9d8413b051ae4c9d46,SP,921.24,1,2676
87bbde35e6649328410a77cc82036709,MG,920.94,1,2771
bc6123686b421b9084028c34499824c4,SP,920.2,1,2773
7b5f76e0a8bfb6184268579e3b4f5811,DF,920.17,1,2786
cb6b298a2a15ea89e712248ae05dbab4,PE,918.16,1,2693
762bf1c1701f2aa392bc47c82ef8ba2c,SP,917.73,1,2801
10727469edb56e3e75ad79165deaac4a,SP,917.2,1,2779
1a0fba6c64f792517a1f8d8c88b8bbab,SP,914.05,1,2762
4469f1534888f1ea21c3be93e3bb6645,MG,913.7,1,2829
a5e8da982c56df849ca92684e6e4d9e5,RJ,913.63,1,2658
56d47d8dcdfe6ce00898e16b2df1476d,PE,913.13,1,2730
e5f657faf489a605ece3d14855b8f2c4,CE,910.2,1,2780
1c3abaa67b20a69745c59b28f18688c5,RJ,910.1,1,2778
c5eca7583f81d2c723b797c2e710f0e0,SP,909.31,1,2779
e23b113ed856cbee0875a148b8890bcf,SP,908.67,1,2774
05eb10f9b30c4ef1f4e16f679d0507b5,PR,907.86,1,2718
921fdc244d0ab2156a464cb5035518b5,SP,905.85,1,2794
1c23fa37a6dcae855a1ee2960ca1c957,SP,905.18,1,2746
abd9af16c6b85f81ac7d5eee4ecadb5a,MG,903.04,1,2740
5ccd6241cc65f50dbbc212f2ca39d71f,RS,902.03,1,2750
0d3ef975f64f9faa709568c6b48b5f97,RJ,896.24,1,2716
a5f95b21855ece6f75ed48e39bdba34c,CE,892.44,1,2726
cbfbf63b5569b8c8f5c22d37ebd777fe,SP,890.59,1,2764
315d30072434c1feda91ba8676b54a25,RJ,889.28,1,2712
997f151339e5077fe22d22b321308d2f,RS,889.15,1,2680
4ccacb86ae95c3d9da2f5ff35bafa155,MG,889.05,1,2694
d526e3825a9a2db7b54ec64abf1c57ec,RJ,887.45,1,2751
b19e123e70a2fd33a077217a1b4db0d5,MG,886.96,1,2814
284fa48d66075452dc62cb99191c19ea,SC,884.98,1,2807
a189e91674fa4a8cc4dbff954d0a4246,MG,883.58,1,2717
14c1bf6fe65bb17158b3cf732d2f1030,RJ,882.92,1,2725
0c65732c3188ecbb459118b999d18813,SP,882.0,1,2782
496b6a69dc3a20cc0ea64bea9e1328c9,RJ,881.52,1,2824
092b4a3968d596ad4eeb10b217b87cde,ES,880.8,1,2668
5ffbac5f715d934689592f398af9130a,SP,876.98,1,2779
c7f0689bb795288d7a8b5f7461de4250,SP,876.82,1,2755
d7a30a15621f7476b06e0104ffef1cfa,MG,876.24,1,2719
9cd1932f6366005d7fc2819e4b524941,SP,875.74,1,2760
f4649f301f987ad66440033b88f4e927,BA,874.67,1,2794
8a9003f36ee92e9312ee45a1280a0b7c,AL,874.42,1,2818
d0c879710eef9c59675858a82f196f39,SP,874.33,1,2706
53e8ccb24280ca4f6faa80b23d081f40,MG,873.91,1,2726
457aa2d8f32998f155e8d037e5833c89,MG,872.74,1,2722
f034ceb6936919a215962d7a61080943,RJ,872.52,1,2731
774e66e7cd6a8969c433dc0961ebce0e,DF,872.52,1,2727
6cc3e8cd4f55ed114d0a4625ac8e61c8,PB,872.43,1,2715
d1ec48f722227f712bd7c376e194dcc2,PR,870.35,1,2796
6260e99309fefdfaef12d0ef8fe82e77,BA,870.11,1,2736
d9543151e0caf50bc548bc9e1bac9f60,SP,869.16,1,2712
45d8641400d049a751a1d954a4cff0a2,SP,868.93,1,2803
f53bc3b088919787f72a0d8492ed679c,SP,868.93,1,2789
55eb63ec4c4a5e4146da6ff2ab13f62c,SC,868.12,1,2707
bfff9bd5326ab677cf86986235912397,PA,867.95,1,2815
2e03d2a2b5ffc88134384bd40c74d63e,SP,866.36,1,2787
d103375981626bdaa9778b0897ee405d,BA,865.78,1,2678
2b468844813abceb44b6cd3cc7dc6b81,PB,865.38,1,2726
1a87b8517b7d31373b50396eb15cb445,RJ,865.01,1,2709
170b45af48b6abcfa4e0bede1e10a78a,MS,864.84,1,2682
c1d8293d24b7d25f4013a6f416e02850,MA,862.05,1,2771
d7d1465f1de475b3d507ab913951fb3c,PI,861.24,1,2696
341babf15f52e484fe4767376cdce1f6,PE,859.71,1,2710
987453d06d3ab59975fa08222c80c5f5,SP,858.65,1,2691
fca768505d33bd3a5565d51851b3d5ad,SP,858.65,1,2667
69572b6a8713a15e9f1fa80b1620daf4,SP,858.31,1,2759
6bd5a6c074fd0ded0d12ecb0d5ea4da2,SP,857.97,1,2810
0a89509ed51bf4b266a89f0dde0fa883,GO,852.68,1,2752
27804bad8cee21a69133c3f2535c792a,PB,844.82,1,2695
bee372538e9a8298215a97ea9bc0f520,BA,844.64,1,2817
f5e5fe72f9d970fc90546f2054e92c85,PR,842.31,1,2822
6a5c936a909849dc0470967e01a7177e,SP,842.14,1,2780
26af186afd6fa5b945eb9b0b3a0379c2,RS,841.99,1,2815
367fd22f1e994de87cf447d29c167a1f,PA,841.23,1,2752
9bc3d80a9c929e0de1aba110d5f7bbab,RJ,839.61,1,2743
58411c0028a9921d0e283e69ac0e3076,SP,839.58,1,2668
9a4c2301f22f861dfc57e361eaf98b99,SP,838.32,1,2749
3e64ceeab7ec34164cc937c1b444c97d,RN,837.31,1,2689
1531106e1c467cea04c233e54a383098,SP,828.08,1,2758
162b229af6f23334ecdc569ee3a84640,SP,828.08,1,2813
5147a6bf08c43e10cf8631cdcd0825b6,MG,827.1,1,2737
dac61d4a2d58258d6d176306621ced20,AL,826.99,1,2758
153de0dfaa218eb8a6ffcc4bd5cd0f65,BA,826.42,1,2693
7043701548d462c834782d596ac13466,BA,822.78,1,2767
0706bd15777b939c99aa344ccb34fbb1,SP,822.16,1,2662
0eb44e1c1af5c72ed712162d28dc13f1,ES,819.47,1,2770
62f5440f6d93653b45c159042e238876,RJ,819.4,1,2789
4a4da2516f325e16bf8f117f71c49679,PR,818.4,1,2809
47ef4aa19856c707b7ecf4e1d6983ba9,GO,818.4,1,2763
cc0375db490f28340c99213435819839,PA,818.12,1,2788
a359c4f0182f023d07b15adc33efcf57,SC,817.08,1,2692
16f1aa8717863e1ca3f2b26a20dc577f,PR,816.84,1,2754
a7c105e27ad87e9c6c3f324645800bf5,PE,814.37,1,2685
aadba4edfc93de05c1142e39db3eedbc,SP,813.44,1,2768
a840a8a473510b964b751ccbc85d5988,RJ,813.33,1,2725
d49fccf7ac42a194ce342be56b2b10b0,SP,813.33,1,2723
20704243c0427b370d6def78ecfca2da,MG,811.94,1,2716
9050371aaf6e57515b2583acd99c9bb6,MG,808.87,1,2703
1db2b65fe180603deddda6476084b52f,SP,807.2,1,2740
65d9213dfa004c17dc126503e106e4a3,MA,804.96,1,2669
1b985d3713dd6d3170040e3d0aaf8cc9,SC,804.72,1,2760
c9f60908f2a9d84ff48f4650386eca94,SP,803.04,1,2802
a55b27e45a3868d10b0f57ca643c25dc,PE,801.49,1,2801
45d34e3117437b0eea2c3f283622b12a,SP,798.53,1,2683
77a6136f49bac0c337eb24e043f624b4,PE,797.38,1,2724
f79c9ce96b5c0d7c708917616a0ba2fe,MG,795.61,1,2753
5260f456ae402e7bd7b16055e9a4214d,SP,793.09,1,2828
62a8b4a0d10a8fa0f5c34059b7758859,SC,792.17,1,2656
cb3f24783eb4c4a37cfd6e35b41f3e4c,SP,789.55,1,2803
0a4fa9d3cf031a8a4cdf08879cdd74c5,SP,788.53,1,2671
9f9dd42dbc71b9e08cba4e61ea7c28b2,SP,788.53,1,2713
9716fb9e3002825717c2fd41b423be17,RJ,788.23,1,2752
8ccd46cc8be33674f7a7877cba04c34e,MG,787.53,1,2829
3e35e35a82de3fc574900adca713dff2,BA,785.72,1,2726
